Table of all the aphids sampled for the study in order to collect different H. defensa strains;;;;;;;;;;;;;;;;;;;;;
Samples with incomplete information or uncertainties were removed from this table;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
sample_id: unique identifier for each aphid clonal line;;;;;;;;;;;;;;;;;;;;;
latitude: latitude of the sampling;;;;;;;;;;;;;;;;;;;;;
longitude: longitude of the sampling;;;;;;;;;;;;;;;;;;;;;
site: general name covering multiple samples from the same location (roughly 200m diameter circle);;;;;;;;;;;;;;;;;;;;;
year: year of the collection;;;;;;;;;;;;;;;;;;;;;
plant_species: host plant from which the sample was collected;;;;;;;;;;;;;;;;;;;;;
aphid_species: species name of the collected sample;;;;;;;;;;;;;;;;;;;;;
extracted_DNA: was the DNA extracted and used for symbiont identification? (0: no / 1: yes);;;;;;;;;;;;;;;;;;;;;
notes: Relevant information on the sample. In this cleaned version of the dataset without incomplete samples it only indicates lines that we failed at maintaining alive in laboratory conditions;;;;;;;;;;;;;;;;;;;;;
Buchnera_presence: was the presence of Buchnera aphidicola confirmed by PCR? (0: no / 1: yes);;;;;;;;;;;;;;;;;;;;;
Hamiltonella_presence: was the presence of Hamiltonella defensa confirmed by PCR? (0: no / 1: yes);;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
sample_id;latitude;longitude;site;year;plant_species;aphid_species;extracted_DNA;notes;Buchnera_presence;Hamiltonella_presence;;;;;;;;;;;
Y20-0190;47.40773288;8.53906791;Berninastrasse;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0191;47.40778272;8.54009706;Azurstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0192;47.405191;8.610348;Eawag;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0193;47.41907033;8.58868975;Frohheimstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0194;47.41901819;8.58861956;Erikastrasse;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0195;47.41908218;8.58721594;Herrengütlistrasse;2020;Hedera_helix;Aphis_hederae;0;ded;0;0;;;;;;;;;;;
Y20-0196;47.41902783;8.58714542;Herrengütlistrasse;2020;Hedera_helix;Aphis_hederae;0;ded;0;0;;;;;;;;;;;
Y20-0197;47.41897104;8.58679502;Herrengütlistrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0198;47.41905077;8.58698669;Herrengütlistrasse;2020;Hedera_helix;Aphis_hederae;1;;1;0;;;;;;;;;;;
Y20-0199;47.4193837;8.58634112;Herrengütlistrasse;2020;Hedera_helix;Aphis_hederae;1;;1;0;;;;;;;;;;;
Y20-0200;47.41949872;8.586413;Herrengütlistrasse;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0201;47.41950345;8.58635621;Herrengütlistrasse;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0202;47.41953937;8.58623399;Herrengütlistrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;dead;1;0;;;;;;;;;;;
Y20-0203;47.42126255;8.5851575;Oberrebenweg;2020;Hedera_helix;Aphis_hederae;1;;1;0;;;;;;;;;;;
Y20-0204;47.42132204;8.58514333;Oberrebenweg;2020;Hedera_helix;Aphis_hederae;1;;1;0;;;;;;;;;;;
Y20-0205;47.42300596;8.58466261;Oberrebenweg;2020;Beta_vulgaris;Aphis_fabae_fabae;1;;1;0;;;;;;;;;;;
Y20-0206;47.42301483;8.58466369;Oberrebenweg;2020;Beta_vulgaris;Aphis_fabae_fabae;1;;1;0;;;;;;;;;;;
Y20-0207;47.40504027;8.61158845;Föhrliweg;2020;Hedera_helix;Aphis_hederae;1;;1;0;;;;;;;;;;;
Y20-0208;47.40476631;8.60821679;Seidenstrasse;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;0;;;;;;;;;;;
Y20-0209;47.40476823;8.60823304;Seidenstrasse;2020;Chenopodium_album;Aphis_fabae_fabae;0;dead;0;0;;;;;;;;;;;
Y20-0210;47.4051043;8.60780208;Seidenstrasse;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0211;47.40523034;8.6077505;Seidenstrasse;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0212;47.40561838;8.60745327;Seidenstrasse;2020;Hedera_helix;Aphis_hederae;1;;1;0;;;;;;;;;;;
Y20-0213;47.40536774;8.6073554;Seidenstrasse;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0214;47.40534147;8.60723756;Seidenstrasse;2020;Hedera_helix;Aphis_hederae;1;;1;1;;;;;;;;;;;
Y20-0215;47.40501938;8.60639211;Seidenstrasse;2020;Hedera_helix;Aphis_hederae;0;;0;0;;;;;;;;;;;
Y20-0216;47.40545611;8.6062974;Seidenstrasse;2020;Urtica_dioica;Aphis_urticata;1;;1;0;;;;;;;;;;;
Y20-0217;47.40563155;8.60651134;Seidenstrasse;2020;Chenopodium_album;Aphis_fabae_fabae;0;dead;0;0;;;;;;;;;;;
Y20-0218;47.40554496;8.6066011;Seidenstrasse;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;0;;;;;;;;;;;
Y20-0219;47.40573664;8.60678055;Seidenstrasse;2020;Chenopodium_album;Aphis_fabae_fabae;0;dead;0;0;;;;;;;;;;;
Y20-0220;47.40480572;8.60856175;Seidenstrasse;2020;Chenopodium_album;Aphis_fabae_fabae;0;dead;0;0;;;;;;;;;;;
Y20-0221;47.38975453;8.52957702;Wasserwerkstrasse;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0222;47.3903608;8.52820292;Wasserwerkstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;dead;1;1;;;;;;;;;;;
Y20-0223;47.39966471;8.4928293;Winzerhalde;2020;Urtica_dioica;Aphis_urticata;0;dead;0;0;;;;;;;;;;;
Y20-0224;47.39958707;8.49032601;Winzerhalde;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;0;;;;;;;;;;;
Y20-0225;47.39518665;8.51033461;Am_Wasser;2020;Hedera_helix;Aphis_hederae;1;;1;0;;;;;;;;;;;
Y20-0226;47.39522701;8.51032366;Am_Wasser;2020;Hedera_helix;Aphis_hederae;1;;1;0;;;;;;;;;;;
Y20-0227;47.39522438;8.51015009;Am_Wasser;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0228;47.4070426;8.58842158;Überland;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;1;;;;;;;;;;;
Y20-0229;47.40678277;8.58828749;Überland;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;0;;;;;;;;;;;
Y20-0230;47.40693824;8.58883257;Überland;2020;Chenopodium_album;Aphis_fabae_fabae;0;dead;0;0;;;;;;;;;;;
Y20-0231;47.4069794;8.58874698;Überland;2020;Chenopodium_album;Aphis_fabae_fabae;0;dead;0;0;;;;;;;;;;;
Y20-0232;47.405412;8.609466;Eawag;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0233;47.41467139;8.54576405;Schaffhauserstrasse;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0234;47.41455674;8.54550214;Schaffhauserstrasse;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0235;47.42268006;8.54883607;Glatttalstrasse;2020;Chenopodium_album;Aphis_fabae_fabae;0;dead;0;0;;;;;;;;;;;
Y20-0236;47.42255453;8.54850581;Katzenbachstrasse;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;1;;;;;;;;;;;
Y20-0237;47.42259679;8.54854349;Katzenbachstrasse;2020;Chenopodium_album;Aphis_fabae_fabae;0;dead;0;0;;;;;;;;;;;
Y20-0238;47.42263822;8.54856263;Katzenbachstrasse;2020;Chenopodium_album;Aphis_fabae_fabae;0;dead;0;0;;;;;;;;;;;
Y20-0239;47.42272264;8.54846186;Katzenbachstrasse;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;0;;;;;;;;;;;
Y20-0240;47.42206507;8.53691579;Schwandenholzstrasse;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0241;47.42211796;8.5369763;Schwandenholzstrasse;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0242;47.42187095;8.53766867;Schwandenholzstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0243;47.41712038;8.54141912;Neunbrunnenstrasse;2020;Chenopodium_album;Aphis_fabae_fabae;0;dead;0;0;;;;;;;;;;;
Y20-0244;47.41732027;8.54380666;Neunbrunnenstrasse;2020;Hedera_helix;Aphis_hederae;1;;1;1;;;;;;;;;;;
Y20-0245;47.38727164;8.47700872;Eugen_huber_strasse;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;1;;;;;;;;;;;
Y20-0246;47.38407859;8.47413994;Friedhofstrasse;2020;Chenopodium_album;Aphis_fabae_fabae;0;dead;0;0;;;;;;;;;;;
Y20-0247;47.38405016;8.47436218;Friedhofstrasse;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;0;;;;;;;;;;;
Y20-0248;47.38363895;8.47490803;Friedhofstrasse;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0249;47.38355821;8.47488485;Friedhofstrasse;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0250;47.38353935;8.4748694;Friedhofstrasse;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0251;47.38369817;8.47506785;Friedhofstrasse;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0252;47.38215709;8.47309685;Friedhofstrasse;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0253;47.38466881;8.46713836;Lyrenweg;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0254;47.3872564;8.46948798;Salzweg;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;1;;;;;;;;;;;
Y20-0255;47.38735403;8.46954935;Salzweg;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;0;;;;;;;;;;;
Y20-0256;47.38742488;8.4696584;Rautistrasse;2020;Chenopodium_album;Aphis_fabae_fabae;1;;0;0;;;;;;;;;;;
Y20-0257;47.38740125;8.4696636;Rautistrasse;2020;Chenopodium_album;Aphis_fabae_fabae;0;dead;0;0;;;;;;;;;;;
Y20-0258;47.3888562;8.4676241;Talbächliweg;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;0;;;;;;;;;;;
Y20-0259;47.39370094;8.46955644;Feusisbergli;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0260;47.39276575;8.46797907;Suteracher;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0261;47.39359594;8.46682171;Hüblerweg;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0262;47.39413149;8.46520257;Pestalozziweg;2020;Urtica_dioica;Aphis_urticata;0;dead;0;0;;;;;;;;;;;
Y20-0263;47.39193043;8.46107894;AlterZürichweg;2020;Chenopodium_album;Aphis_fabae_fabae;0;dead;0;0;;;;;;;;;;;
Y20-0264;47.391200;8.452683;Altstatten;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;1;;;;;;;;;;;
Y20-0265;47.40330377;8.46488307;Turmstrasse;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0266;47.39300747;8.50589662;Hardturmstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0267;47.39370262;8.50912214;Bernoulli-Häuser;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0268;47.40426889;8.5986379;Überland;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0269;47.4036597;8.59869905;Überland;2020;Hedera_helix;Aphis_hederae;1;;1;0;;;;;;;;;;;
Y20-0270;47.39959952;8.53192854;Käferholzstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;dead;1;1;;;;;;;;;;;
Y20-0271;47.39964477;8.53793361;Weihersteig;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0272;47.39864122;8.52797122;Weihersteig;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0273;47.39878542;8.5271531;Tièchestrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0274;47.39916893;8.52568168;Tièchestrasse;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0275;47.39909133;8.5253806;Tièchestrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;dead;1;1;;;;;;;;;;;
Y20-0276;47.39944788;8.5244946;Tièchestrasse;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0277;47.39939415;8.5242479;Tièchestrasse;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0278;47.39956702;8.52445655;Waidstrasse;2020;Urtica_dioica;Aphis_urticata;0;dead;0;0;;;;;;;;;;;
Y20-0279;47.3997645;8.52451192;Waidstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0280;47.39983109;8.52456916;Waidstrasse;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0281;47.4002641;8.52452583;Waidstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;0;;;;;;;;;;;
Y20-0282;47.40034139;8.52435669;Waidstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;dead;1;1;;;;;;;;;;;
Y20-0283;47.40067053;8.52420789;Waidstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0284;47.40080222;8.52415398;Waidstrasse;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0285;47.399125;8.52323266;Tièchestrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;0;;;;;;;;;;;
Y20-0286;47.39767252;8.52271589;Waidstrasse;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0287;47.39769212;8.52274564;Waidstrasse;2020;Hedera_helix;Aphis_hederae;1;;1;0;;;;;;;;;;;
Y20-0288;47.39770333;8.5224104;Waidstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;0;;;;;;;;;;;
Y20-0289;47.39759444;8.52264031;Waidstrasse;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0290;47.39714806;8.52259478;Wunderlistrasse;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0291;47.39667571;8.5227202;Wunderlistrasse;2020;Hedera_helix;Aphis_hederae;1;;1;1;;;;;;;;;;;
Y20-0292;47.39412558;8.52370408;Dorfstrasse;2020;Hedera_helix;Aphis_hederae;1;;1;0;;;;;;;;;;;
Y20-0293;47.39035969;8.52763892;Hönggerstrasse;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0294;47.39030862;8.52834941;Wasserwerkstrasse;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0295;47.40329103;8.60624534;Am_Wasser;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0296;47.39965618;8.61344531;Birchlenstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0297;47.39996411;8.61392945;Birchlenstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0298;47.39977722;8.61432155;Birchlenstrasse;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0299;47.39982405;8.6188042;Mettlenweg;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0300;47.38386229611933              ;8.474857723340392              ;Friedhofstrasse;2020;Hedera_helix;Aphis_hederae;1;;1;1;;;;;;;;;;;
Y20-0301;47.383767580613494              ;8.474863842129707              ;Friedhofstrasse;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0302;47.383649102412164              ;8.475394248962402              ;Friedhofstrasse;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0303;47.38642456009984              ;8.469075886532664              ;Salzweg;2020;Chenopodium_album;Aphis_fabae_fabae;0;dead;0;0;;;;;;;;;;;
Y20-0304;47.38713924307376              ;8.469784408807755              ;Salzweg;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;1;;;;;;;;;;;
Y20-0305;47.3870915081352              ;8.469897815957665              ;Salzweg;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;0;;;;;;;;;;;
Y20-0306;47.38710458390415              ;8.469852721318603              ;Salzweg;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;0;;;;;;;;;;;
Y20-0307;47.38703790586442              ;8.469842914491892              ;Salzweg;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;1;;;;;;;;;;;
Y20-0308;47.387133124284446              ;8.47010619007051              ;Salzweg;2020;Chenopodium_album;Aphis_fabae_fabae;1;;0;0;;;;;;;;;;;
Y20-0309;47.388544427230954              ;8.466462912037969              ;Dunkelhölzlistrasse;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;0;;;;;;;;;;;
Y20-0310;47.392740743234754              ;8.468115907162428              ;Suteracher;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0311;47.3935223557055              ;8.466629460453987              ;Pestalozziweg;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;0;;;;;;;;;;;
Y20-0312;47.39452780690044              ;8.465058775618672              ;Pestalozziweg;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0313;47.39450957626104              ;8.465017788112164              ;Pestalozziweg;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0314;47.392134396359324              ;8.456926820799708              ;Schlieren;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;1;;;;;;;;;;;
Y20-0315;47.40613263566047              ;8.454747274518013              ;Limmatweg;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0316;47.40280233789235              ;8.466332908719778              ;Ballonstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0317;47.39298662636429              ;8.505792813375592              ;Hardturmstrasse;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0400;47.39932055;8.61963262;Mettlenweg;2020;Hedera_helix;Aphis_hederae;0;dead;0;0;;;;;;;;;;;
Y20-0401;47.3988452;8.6204567;Bahnhofstrasse;2020;Hedera_helix;Aphis_hederae;1;;1;0;;;;;;;;;;;
Y20-0402;47.40120554;8.60590294;Bahnhofstrasse;2020;Hedera_helix;Aphis_hederae;1;;1;0;;;;;;;;;;;
Y20-0403;47.40175483;8.61996015;Im_Grund;2020;Hedera_helix;Aphis_hederae;1;;1;0;;;;;;;;;;;
Y20-0404;47.40160196;8.60446104;Neugutstrasse;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0405;47.405496;8.613272;Eawag;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0406;47.43085607;8.54438797;Glatttalstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0407;47.43348421;8.54265696;Glatttalstrasse;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;0;;;;;;;;;;;
Y20-0408;47.43496027;8.5400341;Glatttalstrasse;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;1;;;;;;;;;;;
Y20-0409;47.43643633;8.53741124;Glatttalstrasse;2020;Urtica_dioica;Aphis_urticata;0;dead;0;0;;;;;;;;;;;
Y20-0410;47.44958629;8.51585809;Mülirain;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;0;;;;;;;;;;;
Y20-0411;47.45180368;8.5168294;Heuelstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0412;47.45390924;8.53252131;Bahnhofplatz;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;0;;;;;;;;;;;
Y20-0413;47.45393483;8.53211099;Bahnhofplatz;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0414;47.45446487;8.5342229;Bahnhofplatz;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0415;47.45499491;8.53633481;Klotenerstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0416;47.45503637;8.53649275;Flughofstrasse;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0417;47.44058351;8.55414625;Oberhauserstrasse;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;1;;;;;;;;;;;
Y20-0418;47.43385363;8.56684197;Schaffhauserstrasse;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0419;47.42591803;8.57385167;Wallisellerstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0420;47.42556333;8.57364762;Wallisellerstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0421;47.41941841;8.56786966;Orionstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;0;;;;;;;;;;;
Y20-0422;47.41763468;8.566962605;Orionstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0423;47.41585095;8.56605555;Orionstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0424;47.41592248;8.56611742;Orionstrasse;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0425;47.42017352;8.55603259;Schärenmoosstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0426;47.394099;8.593711;Stettbachstrasse;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0427;47.49948021;8.45254316;Schulwiesstrasse;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;1;;;;;;;;;;;
Y20-0428;47.50022916;8.44826483;Grebweg;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;1;;;;;;;;;;;
Y20-0429;47.50279048;8.44635462;Grebweg;2020;Chenopodium_album;Aphis_fabae_fabae;0;dead;0;0;;;;;;;;;;;
Y20-0430;47.50267459;8.44560468;Grebweg;2020;Chenopodium_album;Aphis_fabae_fabae;0;dead;0;0;;;;;;;;;;;
Y20-0431;47.49887257;8.4428373;Chrebsbachstrasse;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;1;;;;;;;;;;;
Y20-0432;47.49781433;8.4376475;Mirmenhof;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;0;;;;;;;;;;;
Y20-0433;47.49628401;8.43620464;Süneggstrasse;2020;Chenopodium_album;Aphis_fabae_fabae;0;dead;0;0;;;;;;;;;;;
Y20-0434;47.49170728;8.45389431;Ringstrasse;2020;Chenopodium_album;Aphis_fabae_fabae;0;dead;0;0;;;;;;;;;;;
Y20-0435;47.49120776;8.45759548;Storchensiedlung;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;1;;;;;;;;;;;
Y20-0436;47.4909901;8.45679793;Storchensiedlung;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;0;;;;;;;;;;;
Y20-0437;47.4902821;8.45751634;Storchensiedlung;2020;Chenopodium_album;Aphis_fabae_fabae;0;dead;0;0;;;;;;;;;;;
Y20-0438;47.38486922;8.6268362;Buenstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0439;47.38474787;8.6267145;Buenstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0440;47.38469545;8.6269016;Buenstrasse;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0441;47.38437907;8.62683097;Hellhaggenweg;2020;Rubus_fruticosus;Aphis_ruborum;1;;1;1;;;;;;;;;;;
Y20-0442;47.38138609;8.63132801;Breiti;2020;Chenopodium_album;Aphis_fabae_fabae;0;dead;0;0;;;;;;;;;;;
Y20-0443;47.38138609;8.63132801;Breiti;2020;Chenopodium_album;Aphis_fabae_fabae;0;dead;0;0;;;;;;;;;;;
Y20-0444;47.38118708;8.63115948;Breiti;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;0;;;;;;;;;;;
Y20-0445;47.38105766;8.63156447;Breiti;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;1;;;;;;;;;;;
Y20-0446;47.38110804;8.6316156;Breiti;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;1;;;;;;;;;;;
Y20-0447;47.38103283;8.63162206;Breiti;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;1;;;;;;;;;;;
Y20-0448;47.38097278;8.63179244;Breiti;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;1;;;;;;;;;;;
Y20-0449;47.38077964;8.63214168;Breiti;2020;Chenopodium_album;Aphis_fabae_fabae;0;dead;0;0;;;;;;;;;;;
Y20-0450;47.38057317;8.63236814;Buenstrasse;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;0;;;;;;;;;;;
Y20-0451;47.38016961;8.63268019;Dübendorfstrasse;2020;Chenopodium_album;Aphis_fabae_fabae;1;;0;0;;;;;;;;;;;
Y20-0452;47.38022663;8.63211532;Breiti;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;0;;;;;;;;;;;
Y20-0453;47.38058052;8.63164022;Breiti;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;1;;;;;;;;;;;
Y20-0454;47.38061381;8.63165517;Breiti;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;0;;;;;;;;;;;
Y20-0455;47.38401464;8.63026416;Buenstrasse;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;0;;;;;;;;;;;
Y20-0456;47.38436525;8.62946785;Buenstrasse;2020;Chenopodium_album;Aphis_fabae_fabae;0;dead;0;0;;;;;;;;;;;
Y20-0600;47.43064693;8.5443692;Glatttalstrasse;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
Y20-0601;47.43390162;8.5424664;Glatttalstrasse;2020;Chenopodium_album;Aphis_fabae_fabae;1;;1;0;;;;;;;;;;;
Y20-0602;47.43648905;8.53731752;Glatttalstrasse;2020;Rubus_fruticosus;Aphis_ruborum;0;dead;0;0;;;;;;;;;;;
