Replicate	Aphid_line	Parasitoid_line	Block	Latitude_wasp	Longitude_wasp	Wasp_host_species	Hamiltonella_host_species	Wasp_genotype	Nymphs_corrected	Dead_wasp	Mummies_amount	Hatching_wasps
5	TR-0619	Yp20-033	3	47,3837113	8,474806007	Aphis_hederae	Aphis_ruborum	5	11	no	11	10
6	TR-0619	Yp20-033	3	47,3837113	8,474806007	Aphis_hederae	Aphis_ruborum	5	9	no	7	7
1	TR-0131	Yp20-033	3	47,3837113	8,474806007	Aphis_hederae	Aphis_urticata	5	10	no	0	0
1	TR-0191	Yp20-033	3	47,3837113	8,474806007	Aphis_hederae	Aphis_ruborum	5	8	no	7	6
1	TR-0214	Yp20-033	3	47,3837113	8,474806007	Aphis_hederae	Aphis_hederae	5	10	no	8	7
1	TR-0244	Yp20-033	3	47,3837113	8,474806007	Aphis_hederae	Aphis_hederae	5	8	no	0	0
1	TR-0619	Yp20-033	3	47,3837113	8,474806007	Aphis_hederae	Aphis_ruborum	5	10	no	7	7
1	NTR-407	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	none	15	9	no	0	0
1	TR-0016	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_urticata	15	8	no	4	3
1	TR-0042	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_fabae_fabae	15	10	no	0	0
1	TR-0076	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_fabae_fabae	15	8	no	0	0
2	NTR-407	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	none	15	8	no	2	0
3	NTR-407	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	none	15	11	no	1	0
4	NTR-407	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	none	15	9	no	5	3
5	NTR-407	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	none	15	8	no	1	0
6	NTR-407	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	none	15	12	yes	0	0
2	TR-0016	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_urticata	15	10	yes	0	0
3	TR-0016	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_urticata	15	9	no	0	0
4	TR-0016	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_urticata	15	9	no	0	0
5	TR-0016	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_urticata	15	10	no	0	0
6	TR-0016	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_urticata	15	8	no	0	0
2	TR-0042	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_fabae_fabae	15	9	no	0	0
3	TR-0042	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_fabae_fabae	15	10	no	0	0
4	TR-0042	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_fabae_fabae	15	10	no	0	0
5	TR-0042	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_fabae_fabae	15	10	no	0	0
6	TR-0042	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_fabae_fabae	15	10	no	0	0
1	TR-0103	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_urticata	15	10	no	8	4
2	TR-0076	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_fabae_fabae	15	9	no	0	0
3	TR-0076	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_fabae_fabae	15	9	no	1	0
4	TR-0076	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_fabae_fabae	15	8	no	0	0
5	TR-0076	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_fabae_fabae	15	11	no	0	0
6	TR-0076	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_fabae_fabae	15	9	no	0	0
2	TR-0103	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_urticata	15	10	no	4	3
3	TR-0103	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_urticata	15	10	no	1	1
4	TR-0103	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_urticata	15	8	no	3	2
5	TR-0103	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_urticata	15	8	no	2	1
6	TR-0103	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_urticata	15	9	no	0	0
2	TR-0131	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_urticata	15	8	no	2	1
3	TR-0131	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_urticata	15	10	no	8	3
4	TR-0131	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_urticata	15	8	no	0	0
5	TR-0131	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_urticata	15	9	no	0	0
6	TR-0131	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_urticata	15	8	no	0	0
2	TR-0191	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_ruborum	15	8	no	1	0
3	TR-0191	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_ruborum	15	8	no	0	0
4	TR-0191	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_ruborum	15	8	no	0	0
5	TR-0191	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_ruborum	15	8	no	4	4
6	TR-0191	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_ruborum	15	9	no	0	0
2	TR-0214	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_hederae	15	8	no	0	0
3	TR-0214	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_hederae	15	9	no	0	0
4	TR-0214	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_hederae	15	10	no	0	0
5	TR-0214	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_hederae	15	11	no	0	0
6	TR-0214	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_hederae	15	9	no	0	0
2	TR-0244	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_hederae	15	8	no	0	0
3	TR-0244	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_hederae	15	7	yes	0	0
4	TR-0244	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_hederae	15	10	no	0	0
5	TR-0244	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_hederae	15	8	yes	0	0
6	TR-0244	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_hederae	15	8	no	0	0
2	TR-0619	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_ruborum	15	12	no	0	0
3	TR-0619	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_ruborum	15	9	no	2	0
4	TR-0619	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_ruborum	15	8	no	5	5
5	TR-0619	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_ruborum	15	8	no	0	0
6	TR-0619	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_ruborum	15	9	no	1	1
1	TR-0131	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_urticata	15	7	yes	0	0
1	TR-0191	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_ruborum	15	8	no	0	0
1	TR-0214	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_hederae	15	10	no	0	0
1	TR-0244	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_hederae	15	10	no	0	0
1	TR-0619	Yp20-035	5	47,39283016	8,46817102	Aphis_ruborum	Aphis_ruborum	15	8	no	0	0
1	NTR-407	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	none	19	8	no	2	1
1	TR-0016	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_urticata	19	8	no	0	0
1	TR-0042	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_fabae_fabae	19	9	no	0	0
1	TR-0076	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_fabae_fabae	19	8	no	0	0
1	TR-0103	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_urticata	19	10	no	0	0
2	NTR-407	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	none	19	11	no	0	0
3	NTR-407	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	none	19	10	no	0	0
4	NTR-407	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	none	19	10	no	0	0
5	NTR-407	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	none	19	9	no	4	4
6	NTR-407	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	none	19	8	no	0	0
2	TR-0016	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_urticata	19	8	no	0	0
3	TR-0016	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_urticata	19	8	yes	1	1
4	TR-0016	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_urticata	19	12	no	0	0
5	TR-0016	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_urticata	19	8	no	0	0
6	TR-0016	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_urticata	19	5	no	2	2
2	TR-0042	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_fabae_fabae	19	10	no	0	0
3	TR-0042	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_fabae_fabae	19	7	no	0	0
4	TR-0042	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_fabae_fabae	19	10	no	0	0
5	TR-0042	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_fabae_fabae	19	10	no	0	0
6	TR-0042	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_fabae_fabae	19	10	no	0	0
2	TR-0076	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_fabae_fabae	19	10	no	0	0
3	TR-0076	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_fabae_fabae	19	8	no	0	0
4	TR-0076	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_fabae_fabae	19	8	no	1	0
5	TR-0076	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_fabae_fabae	19	8	no	0	0
6	TR-0076	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_fabae_fabae	19	9	no	0	0
2	TR-0103	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_urticata	19	8	no	2	1
3	TR-0103	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_urticata	19	9	no	0	0
4	TR-0103	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_urticata	19	10	no	0	0
5	TR-0103	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_urticata	19	8	no	1	1
6	TR-0103	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_urticata	19	10	no	1	1
2	TR-0131	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_urticata	19	10	no	7	5
3	TR-0131	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_urticata	19	10	no	0	0
4	TR-0131	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_urticata	19	10	no	0	0
5	TR-0131	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_urticata	19	8	no	0	0
6	TR-0131	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_urticata	19	8	no	0	0
2	TR-0191	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_ruborum	19	10	no	0	0
3	TR-0191	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_ruborum	19	10	no	0	0
4	TR-0191	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_ruborum	19	10	no	0	0
5	TR-0191	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_ruborum	19	10	no	0	0
6	TR-0191	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_ruborum	19	12	no	0	0
2	TR-0214	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_hederae	19	8	no	0	0
3	TR-0214	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_hederae	19	8	no	0	0
4	TR-0214	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_hederae	19	8	no	0	0
5	TR-0214	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_hederae	19	9	no	0	0
6	TR-0214	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_hederae	19	9	no	0	0
2	TR-0244	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_hederae	19	8	no	0	0
3	TR-0244	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_hederae	19	10	no	0	0
4	TR-0244	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_hederae	19	10	no	0	0
5	TR-0244	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_hederae	19	6	no	0	0
6	TR-0244	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_hederae	19	5	no	0	0
2	TR-0619	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_ruborum	19	8	no	1	1
3	TR-0619	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_ruborum	19	10	no	0	0
4	TR-0619	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_ruborum	19	10	no	9	9
5	TR-0619	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_ruborum	19	10	no	0	0
6	TR-0619	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_ruborum	19	10	no	0	0
1	TR-0131	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_urticata	19	10	no	0	0
1	TR-0191	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_ruborum	19	10	no	1	1
1	TR-0214	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_hederae	19	10	no	0	0
1	TR-0244	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_hederae	19	10	no	1	0
1	TR-0619	Yp20-037	7	47,39349897	8,466570787	Aphis_ruborum	Aphis_ruborum	19	10	no	1	1
1	NTR-407	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	none	11	10	no	7	0
1	TR-0016	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_urticata	11	10	no	6	2
1	TR-0042	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_fabae_fabae	11	9	no	0	0
1	TR-0076	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_fabae_fabae	11	10	no	0	0
1	TR-0103	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_urticata	11	10	no	7	5
2	NTR-407	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	none	11	8	no	3	0
3	NTR-407	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	none	11	10	no	9	6
4	NTR-407	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	none	11	10	no	10	3
5	NTR-407	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	none	11	10	no	4	2
6	NTR-407	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	none	11	12	no	12	11
2	TR-0016	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_urticata	11	10	no	1	1
3	TR-0016	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_urticata	11	10	no	8	7
4	TR-0016	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_urticata	11	10	no	4	3
5	TR-0016	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_urticata	11	10	no	6	3
6	TR-0016	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_urticata	11	10	no	4	4
2	TR-0042	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_fabae_fabae	11	10	no	0	0
3	TR-0042	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_fabae_fabae	11	10	no	0	0
4	TR-0042	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_fabae_fabae	11	9	no	0	0
5	TR-0042	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_fabae_fabae	11	10	no	0	0
6	TR-0042	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_fabae_fabae	11	10	yes	0	0
2	TR-0076	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_fabae_fabae	11	10	no	0	0
3	TR-0076	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_fabae_fabae	11	9	no	0	0
4	TR-0076	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_fabae_fabae	11	10	no	0	0
5	TR-0076	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_fabae_fabae	11	10	no	0	0
6	TR-0076	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_fabae_fabae	11	10	no	0	0
2	TR-0103	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_urticata	11	10	no	7	5
3	TR-0103	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_urticata	11	10	yes	1	1
4	TR-0103	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_urticata	11	10	no	5	5
5	TR-0103	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_urticata	11	10	no	0	0
6	TR-0103	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_urticata	11	10	no	6	3
2	TR-0131	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_urticata	11	10	no	2	2
3	TR-0131	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_urticata	11	10	no	0	0
4	TR-0131	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_urticata	11	10	no	3	2
5	TR-0131	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_urticata	11	10	no	8	7
6	TR-0131	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_urticata	11	10	no	6	4
2	TR-0191	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_ruborum	11	10	no	2	1
3	TR-0191	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_ruborum	11	10	no	2	0
4	TR-0191	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_ruborum	11	9	no	6	6
5	TR-0191	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_ruborum	11	10	yes	0	0
6	TR-0191	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_ruborum	11	10	no	5	4
2	TR-0214	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_hederae	11	10	no	0	0
3	TR-0214	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_hederae	11	9	no	0	0
4	TR-0214	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_hederae	11	10	no	0	0
5	TR-0214	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_hederae	11	10	no	0	0
6	TR-0214	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_hederae	11	10	no	0	0
2	TR-0244	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_hederae	11	10	no	3	2
3	TR-0244	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_hederae	11	10	no	0	0
4	TR-0244	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_hederae	11	10	no	2	0
5	TR-0244	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_hederae	11	10	no	4	2
6	TR-0244	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_hederae	11	10	no	0	0
2	TR-0619	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_ruborum	11	10	no	1	0
3	TR-0619	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_ruborum	11	10	no	4	1
4	TR-0619	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_ruborum	11	10	yes	2	2
5	TR-0619	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_ruborum	11	9	no	2	0
6	TR-0619	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_ruborum	11	10	no	0	0
1	TR-0131	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_urticata	11	10	no	7	7
1	TR-0191	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_ruborum	11	10	no	6	5
1	TR-0214	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_hederae	11	10	no	0	0
1	TR-0244	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_hederae	11	10	no	1	1
1	TR-0619	Yp20-038	10	47,39427362	8,46540132	Aphis_urticata	Aphis_ruborum	11	10	no	1	1
1	NTR-407	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	none	2	8	no	6	6
1	TR-0016	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_urticata	2	9	no	4	4
1	TR-0042	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_fabae_fabae	2	10	no	0	0
1	TR-0076	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_fabae_fabae	2	8	no	0	0
1	TR-0103	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_urticata	2	10	no	8	8
1	TR-0131	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_urticata	2	8	no	4	4
2	NTR-407	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	none	2	8	no	8	8
3	NTR-407	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	none	2	9	no	7	6
4	NTR-407	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	none	2	9	no	1	1
5	NTR-407	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	none	2	11	no	10	8
6	NTR-407	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	none	2	10	no	9	8
2	TR-0016	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_urticata	2	10	no	6	5
3	TR-0016	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_urticata	2	8	no	2	2
4	TR-0016	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_urticata	2	8	no	6	5
5	TR-0016	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_urticata	2	11	no	7	6
6	TR-0016	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_urticata	2	8	no	6	5
2	TR-0042	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_fabae_fabae	2	10	no	0	0
3	TR-0042	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_fabae_fabae	2	9	no	0	0
4	TR-0042	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_fabae_fabae	2	10	no	0	0
5	TR-0042	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_fabae_fabae	2	10	no	0	0
6	TR-0042	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_fabae_fabae	2	10	no	0	0
2	TR-0076	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_fabae_fabae	2	11	no	2	2
3	TR-0076	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_fabae_fabae	2	11	no	0	0
4	TR-0076	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_fabae_fabae	2	8	no	0	0
5	TR-0076	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_fabae_fabae	2	10	no	0	0
6	TR-0076	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_fabae_fabae	2	8	no	0	0
2	TR-0103	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_urticata	2	10	no	6	6
3	TR-0103	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_urticata	2	8	no	5	5
4	TR-0103	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_urticata	2	8	no	6	5
5	TR-0103	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_urticata	2	8	no	6	5
6	TR-0103	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_urticata	2	9	no	0	0
2	TR-0131	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_urticata	2	10	no	6	6
3	TR-0131	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_urticata	2	10	no	8	7
4	TR-0131	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_urticata	2	8	no	4	4
5	TR-0131	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_urticata	2	11	no	3	3
6	TR-0131	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_urticata	2	8	no	5	5
2	TR-0191	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_ruborum	2	8	no	8	8
3	TR-0191	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_ruborum	2	8	no	8	7
4	TR-0191	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_ruborum	2	8	no	5	5
5	TR-0191	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_ruborum	2	8	no	7	5
6	TR-0191	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_ruborum	2	8	no	5	5
2	TR-0214	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_hederae	2	9	no	8	7
3	TR-0214	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_hederae	2	10	no	9	8
4	TR-0214	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_hederae	2	8	no	6	6
5	TR-0214	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_hederae	2	9	no	7	5
6	TR-0214	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_hederae	2	11	no	7	7
2	TR-0244	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_hederae	2	8	no	0	0
3	TR-0244	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_hederae	2	8	no	0	0
4	TR-0244	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_hederae	2	10	no	3	3
5	TR-0244	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_hederae	2	8	no	2	1
6	TR-0244	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_hederae	2	9	no	3	3
2	TR-0619	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_ruborum	2	11	no	5	5
3	TR-0619	Yp20-044	5	47,40042557	8,53345048	Aphis_hederae	Aphis_ruborum	2	8	no	8	7
